set_id,architecture,budget,set_seed,module_path,channel_index,group_id
deep_b40_s32450,deep,0.4,32450,conv.10,93,conv.10:out:93
deep_b40_s32450,deep,0.4,32450,conv.0,7,conv.0:out:7
deep_b40_s32450,deep,0.4,32450,conv.10,164,conv.10:out:164
deep_b40_s32450,deep,0.4,32450,conv.3,85,conv.3:out:85
deep_b40_s32450,deep,0.4,32450,conv.7,37,conv.7:out:37
deep_b40_s32450,deep,0.4,32450,conv.10,179,conv.10:out:179
deep_b40_s32450,deep,0.4,32450,conv.10,58,conv.10:out:58
deep_b40_s32450,deep,0.4,32450,conv.10,20,conv.10:out:20
deep_b40_s32450,deep,0.4,32450,conv.10,175,conv.10:out:175
deep_b40_s32450,deep,0.4,32450,conv.10,43,conv.10:out:43
deep_b40_s32450,deep,0.4,32450,conv.7,38,conv.7:out:38
deep_b40_s32450,deep,0.4,32450,conv.7,58,conv.7:out:58
deep_b40_s32450,deep,0.4,32450,conv.7,19,conv.7:out:19
deep_b40_s32450,deep,0.4,32450,conv.10,169,conv.10:out:169
deep_b40_s32450,deep,0.4,32450,conv.10,65,conv.10:out:65
deep_b40_s32450,deep,0.4,32450,conv.10,120,conv.10:out:120
deep_b40_s32450,deep,0.4,32450,conv.10,104,conv.10:out:104
deep_b40_s32450,deep,0.4,32450,conv.7,21,conv.7:out:21
deep_b40_s32450,deep,0.4,32450,conv.0,18,conv.0:out:18
deep_b40_s32450,deep,0.4,32450,conv.0,62,conv.0:out:62
deep_b40_s32450,deep,0.4,32450,conv.3,24,conv.3:out:24
deep_b40_s32450,deep,0.4,32450,conv.10,214,conv.10:out:214
deep_b40_s32450,deep,0.4,32450,conv.0,63,conv.0:out:63
deep_b40_s32450,deep,0.4,32450,conv.7,116,conv.7:out:116
deep_b40_s32451,deep,0.4,32451,conv.3,68,conv.3:out:68
deep_b40_s32451,deep,0.4,32451,conv.7,33,conv.7:out:33
deep_b40_s32451,deep,0.4,32451,conv.10,204,conv.10:out:204
deep_b40_s32451,deep,0.4,32451,conv.0,62,conv.0:out:62
deep_b40_s32451,deep,0.4,32451,conv.3,5,conv.3:out:5
deep_b40_s32451,deep,0.4,32451,conv.3,48,conv.3:out:48
deep_b40_s32451,deep,0.4,32451,conv.10,245,conv.10:out:245
deep_b40_s32451,deep,0.4,32451,conv.0,53,conv.0:out:53
deep_b40_s32451,deep,0.4,32451,conv.3,117,conv.3:out:117
deep_b40_s32451,deep,0.4,32451,conv.10,160,conv.10:out:160
deep_b40_s32451,deep,0.4,32451,conv.10,0,conv.10:out:0
deep_b40_s32451,deep,0.4,32451,conv.3,112,conv.3:out:112
deep_b40_s32451,deep,0.4,32451,conv.7,6,conv.7:out:6
deep_b40_s32451,deep,0.4,32451,conv.10,227,conv.10:out:227
deep_b40_s32451,deep,0.4,32451,conv.3,51,conv.3:out:51
deep_b40_s32451,deep,0.4,32451,conv.10,93,conv.10:out:93
deep_b40_s32451,deep,0.4,32451,conv.10,48,conv.10:out:48
deep_b40_s32451,deep,0.4,32451,conv.10,29,conv.10:out:29
deep_b40_s32451,deep,0.4,32451,conv.7,97,conv.7:out:97
deep_b40_s32451,deep,0.4,32451,conv.10,249,conv.10:out:249
deep_b40_s32451,deep,0.4,32451,conv.3,50,conv.3:out:50
deep_b40_s32451,deep,0.4,32451,conv.0,37,conv.0:out:37
deep_b40_s32451,deep,0.4,32451,conv.10,202,conv.10:out:202
deep_b40_s32451,deep,0.4,32451,conv.0,57,conv.0:out:57
deep_b40_s32451,deep,0.4,32451,conv.7,18,conv.7:out:18
deep_b40_s32451,deep,0.4,32451,conv.3,67,conv.3:out:67
deep_b40_s32451,deep,0.4,32451,conv.10,229,conv.10:out:229
deep_b40_s32451,deep,0.4,32451,conv.10,211,conv.10:out:211
deep_b40_s32451,deep,0.4,32451,conv.3,24,conv.3:out:24
deep_b40_s32451,deep,0.4,32451,conv.10,102,conv.10:out:102
deep_b40_s32451,deep,0.4,32451,conv.10,14,conv.10:out:14
deep_b40_s32451,deep,0.4,32451,conv.7,0,conv.7:out:0
deep_b40_s32451,deep,0.4,32451,conv.7,9,conv.7:out:9
deep_b40_s32451,deep,0.4,32451,conv.10,33,conv.10:out:33
deep_b40_s32451,deep,0.4,32451,conv.7,44,conv.7:out:44
deep_b40_s32451,deep,0.4,32451,conv.10,124,conv.10:out:124
deep_b40_s32451,deep,0.4,32451,conv.10,196,conv.10:out:196
deep_b40_s32451,deep,0.4,32451,conv.0,63,conv.0:out:63
deep_b40_s32451,deep,0.4,32451,conv.3,42,conv.3:out:42
deep_b40_s32451,deep,0.4,32451,conv.3,58,conv.3:out:58
deep_b40_s32451,deep,0.4,32451,conv.10,95,conv.10:out:95
deep_b40_s32451,deep,0.4,32451,conv.10,76,conv.10:out:76
deep_b40_s32451,deep,0.4,32451,conv.10,16,conv.10:out:16
deep_b40_s32451,deep,0.4,32451,conv.10,120,conv.10:out:120
deep_b40_s32451,deep,0.4,32451,conv.10,1,conv.10:out:1
deep_b40_s32451,deep,0.4,32451,conv.10,152,conv.10:out:152
deep_b40_s32451,deep,0.4,32451,conv.0,48,conv.0:out:48
deep_b40_s32451,deep,0.4,32451,conv.3,34,conv.3:out:34
deep_b40_s32451,deep,0.4,32451,conv.0,25,conv.0:out:25
deep_b40_s32451,deep,0.4,32451,conv.3,72,conv.3:out:72
deep_b40_s32451,deep,0.4,32451,conv.3,101,conv.3:out:101
deep_b40_s32451,deep,0.4,32451,conv.10,161,conv.10:out:161
deep_b40_s32451,deep,0.4,32451,conv.10,116,conv.10:out:116
deep_b40_s32451,deep,0.4,32451,conv.0,8,conv.0:out:8
deep_b40_s32451,deep,0.4,32451,conv.3,110,conv.3:out:110
deep_b40_s32451,deep,0.4,32451,conv.7,75,conv.7:out:75
deep_b40_s32451,deep,0.4,32451,conv.10,242,conv.10:out:242
deep_b40_s32451,deep,0.4,32451,conv.0,51,conv.0:out:51
deep_b40_s32451,deep,0.4,32451,conv.10,194,conv.10:out:194
deep_b40_s32451,deep,0.4,32451,conv.10,63,conv.10:out:63
deep_b40_s32451,deep,0.4,32451,conv.0,6,conv.0:out:6
deep_b40_s32451,deep,0.4,32451,conv.3,119,conv.3:out:119
deep_b40_s32451,deep,0.4,32451,conv.3,76,conv.3:out:76
deep_b40_s32451,deep,0.4,32451,conv.7,87,conv.7:out:87
deep_b40_s32451,deep,0.4,32451,conv.3,8,conv.3:out:8
deep_b40_s32451,deep,0.4,32451,conv.3,52,conv.3:out:52
deep_b40_s32451,deep,0.4,32451,conv.0,55,conv.0:out:55
deep_b40_s32451,deep,0.4,32451,conv.3,122,conv.3:out:122
deep_b40_s32451,deep,0.4,32451,conv.3,113,conv.3:out:113
deep_b40_s32451,deep,0.4,32451,conv.10,237,conv.10:out:237
deep_b40_s32451,deep,0.4,32451,conv.7,7,conv.7:out:7
deep_b40_s32451,deep,0.4,32451,conv.10,87,conv.10:out:87
deep_b40_s32451,deep,0.4,32451,conv.7,14,conv.7:out:14
deep_b40_s32451,deep,0.4,32451,conv.10,72,conv.10:out:72
deep_b40_s32451,deep,0.4,32451,conv.10,247,conv.10:out:247
deep_b40_s32451,deep,0.4,32451,conv.10,236,conv.10:out:236
deep_b40_s32451,deep,0.4,32451,conv.10,250,conv.10:out:250
deep_b40_s32451,deep,0.4,32451,conv.3,97,conv.3:out:97
deep_b40_s32451,deep,0.4,32451,conv.7,4,conv.7:out:4
deep_b40_s32451,deep,0.4,32451,conv.3,38,conv.3:out:38
deep_b40_s32451,deep,0.4,32451,conv.3,53,conv.3:out:53
deep_b40_s32451,deep,0.4,32451,conv.7,116,conv.7:out:116
deep_b40_s32451,deep,0.4,32451,conv.10,119,conv.10:out:119
deep_b40_s32451,deep,0.4,32451,conv.3,4,conv.3:out:4
deep_b40_s32451,deep,0.4,32451,conv.7,10,conv.7:out:10
deep_b40_s32451,deep,0.4,32451,conv.10,101,conv.10:out:101
deep_b40_s32451,deep,0.4,32451,conv.10,7,conv.10:out:7
deep_b40_s32451,deep,0.4,32451,conv.7,100,conv.7:out:100
deep_b40_s32451,deep,0.4,32451,conv.10,230,conv.10:out:230
deep_b40_s32451,deep,0.4,32451,conv.7,26,conv.7:out:26
deep_b40_s32451,deep,0.4,32451,conv.10,231,conv.10:out:231
deep_b40_s32451,deep,0.4,32451,conv.3,92,conv.3:out:92
deep_b40_s32451,deep,0.4,32451,conv.3,123,conv.3:out:123
deep_b40_s32451,deep,0.4,32451,conv.7,123,conv.7:out:123
deep_b40_s32451,deep,0.4,32451,conv.3,105,conv.3:out:105
deep_b40_s32451,deep,0.4,32451,conv.10,150,conv.10:out:150
deep_b40_s32451,deep,0.4,32451,conv.10,25,conv.10:out:25
deep_b40_s32451,deep,0.4,32451,conv.3,79,conv.3:out:79
deep_b40_s32451,deep,0.4,32451,conv.10,23,conv.10:out:23
deep_b40_s32451,deep,0.4,32451,conv.0,46,conv.0:out:46
deep_b40_s32451,deep,0.4,32451,conv.10,68,conv.10:out:68
deep_b40_s32451,deep,0.4,32451,conv.3,37,conv.3:out:37
deep_b40_s32451,deep,0.4,32451,conv.10,188,conv.10:out:188
deep_b40_s32451,deep,0.4,32451,conv.7,76,conv.7:out:76
deep_b40_s32451,deep,0.4,32451,conv.7,82,conv.7:out:82
deep_b40_s32451,deep,0.4,32451,conv.7,34,conv.7:out:34
deep_b40_s32451,deep,0.4,32451,conv.0,19,conv.0:out:19
deep_b40_s32451,deep,0.4,32451,conv.7,2,conv.7:out:2
deep_b40_s32451,deep,0.4,32451,conv.0,18,conv.0:out:18
deep_b40_s32451,deep,0.4,32451,conv.0,50,conv.0:out:50
deep_b40_s32451,deep,0.4,32451,conv.3,82,conv.3:out:82
deep_b40_s32451,deep,0.4,32451,conv.0,35,conv.0:out:35
deep_b40_s32451,deep,0.4,32451,conv.10,205,conv.10:out:205
deep_b40_s32451,deep,0.4,32451,conv.7,67,conv.7:out:67
deep_b40_s32451,deep,0.4,32451,conv.7,58,conv.7:out:58
deep_b40_s32451,deep,0.4,32451,conv.10,42,conv.10:out:42
deep_b40_s32451,deep,0.4,32451,conv.10,117,conv.10:out:117
deep_b40_s32451,deep,0.4,32451,conv.3,11,conv.3:out:11
deep_b40_s32451,deep,0.4,32451,conv.3,59,conv.3:out:59
deep_b40_s32451,deep,0.4,32451,conv.10,80,conv.10:out:80
deep_b40_s32451,deep,0.4,32451,conv.3,64,conv.3:out:64
deep_b40_s32451,deep,0.4,32451,conv.10,217,conv.10:out:217
deep_b40_s32451,deep,0.4,32451,conv.3,30,conv.3:out:30
deep_b40_s32451,deep,0.4,32451,conv.7,41,conv.7:out:41
deep_b40_s32451,deep,0.4,32451,conv.10,131,conv.10:out:131
deep_b40_s32451,deep,0.4,32451,conv.3,32,conv.3:out:32
deep_b40_s32451,deep,0.4,32451,conv.7,36,conv.7:out:36
deep_b40_s32451,deep,0.4,32451,conv.10,122,conv.10:out:122
deep_b40_s32452,deep,0.4,32452,conv.3,67,conv.3:out:67
deep_b40_s32452,deep,0.4,32452,conv.10,211,conv.10:out:211
deep_b40_s32452,deep,0.4,32452,conv.10,205,conv.10:out:205
deep_b40_s32452,deep,0.4,32452,conv.7,76,conv.7:out:76
deep_b40_s32452,deep,0.4,32452,conv.10,68,conv.10:out:68
deep_b40_s32452,deep,0.4,32452,conv.10,158,conv.10:out:158
deep_b40_s32452,deep,0.4,32452,conv.10,105,conv.10:out:105
deep_b40_s32452,deep,0.4,32452,conv.0,14,conv.0:out:14
deep_b40_s32452,deep,0.4,32452,conv.10,222,conv.10:out:222
deep_b40_s32452,deep,0.4,32452,conv.10,54,conv.10:out:54
deep_b40_s32452,deep,0.4,32452,conv.0,32,conv.0:out:32
deep_b40_s32452,deep,0.4,32452,conv.7,74,conv.7:out:74
deep_b40_s32452,deep,0.4,32452,conv.7,90,conv.7:out:90
deep_b40_s32452,deep,0.4,32452,conv.10,248,conv.10:out:248
deep_b40_s32452,deep,0.4,32452,conv.3,121,conv.3:out:121
deep_b40_s32452,deep,0.4,32452,conv.0,44,conv.0:out:44
deep_b40_s32452,deep,0.4,32452,conv.3,115,conv.3:out:115
deep_b40_s32452,deep,0.4,32452,conv.0,59,conv.0:out:59
deep_b40_s32452,deep,0.4,32452,conv.10,192,conv.10:out:192
deep_b40_s32452,deep,0.4,32452,conv.7,120,conv.7:out:120
deep_b40_s32452,deep,0.4,32452,conv.7,51,conv.7:out:51
deep_b40_s32452,deep,0.4,32452,conv.10,20,conv.10:out:20
deep_b40_s32452,deep,0.4,32452,conv.10,83,conv.10:out:83
deep_b40_s32452,deep,0.4,32452,conv.7,15,conv.7:out:15
deep_b40_s32452,deep,0.4,32452,conv.10,164,conv.10:out:164
deep_b40_s32452,deep,0.4,32452,conv.10,32,conv.10:out:32
deep_b40_s32452,deep,0.4,32452,conv.0,25,conv.0:out:25
deep_b40_s32452,deep,0.4,32452,conv.0,63,conv.0:out:63
deep_b40_s32452,deep,0.4,32452,conv.0,43,conv.0:out:43
deep_b40_s32452,deep,0.4,32452,conv.7,39,conv.7:out:39
deep_b40_s32452,deep,0.4,32452,conv.10,46,conv.10:out:46
deep_b40_s32452,deep,0.4,32452,conv.10,63,conv.10:out:63
deep_b40_s32452,deep,0.4,32452,conv.7,119,conv.7:out:119
deep_b40_s32452,deep,0.4,32452,conv.3,82,conv.3:out:82
deep_b40_s32452,deep,0.4,32452,conv.3,68,conv.3:out:68
deep_b40_s32452,deep,0.4,32452,conv.3,41,conv.3:out:41
deep_b40_s32452,deep,0.4,32452,conv.3,60,conv.3:out:60
deep_b40_s32452,deep,0.4,32452,conv.10,4,conv.10:out:4
deep_b40_s32452,deep,0.4,32452,conv.10,22,conv.10:out:22
deep_b40_s32452,deep,0.4,32452,conv.7,60,conv.7:out:60
deep_b40_s32452,deep,0.4,32452,conv.3,55,conv.3:out:55
deep_b40_s32452,deep,0.4,32452,conv.7,103,conv.7:out:103
deep_b40_s32452,deep,0.4,32452,conv.7,98,conv.7:out:98
deep_b40_s32452,deep,0.4,32452,conv.10,214,conv.10:out:214
deep_b40_s32452,deep,0.4,32452,conv.10,114,conv.10:out:114
deep_b40_s32452,deep,0.4,32452,conv.3,125,conv.3:out:125
deep_b40_s32452,deep,0.4,32452,conv.10,183,conv.10:out:183
deep_b40_s32452,deep,0.4,32452,conv.10,137,conv.10:out:137
deep_b40_s32452,deep,0.4,32452,conv.7,53,conv.7:out:53
deep_b40_s32452,deep,0.4,32452,conv.10,73,conv.10:out:73
deep_b40_s32452,deep,0.4,32452,conv.3,50,conv.3:out:50
deep_b40_s32452,deep,0.4,32452,conv.10,14,conv.10:out:14
deep_b40_s32452,deep,0.4,32452,conv.10,97,conv.10:out:97
deep_b40_s32452,deep,0.4,32452,conv.10,227,conv.10:out:227
deep_b40_s32452,deep,0.4,32452,conv.10,147,conv.10:out:147
deep_b40_s32452,deep,0.4,32452,conv.7,106,conv.7:out:106
deep_b40_s32452,deep,0.4,32452,conv.10,165,conv.10:out:165
deep_b40_s32452,deep,0.4,32452,conv.3,93,conv.3:out:93
deep_b40_s32452,deep,0.4,32452,conv.3,32,conv.3:out:32
deep_b40_s32452,deep,0.4,32452,conv.10,159,conv.10:out:159
deep_b40_s32452,deep,0.4,32452,conv.10,204,conv.10:out:204
deep_b40_s32452,deep,0.4,32452,conv.3,38,conv.3:out:38
deep_b40_s32452,deep,0.4,32452,conv.3,36,conv.3:out:36
deep_b40_s32452,deep,0.4,32452,conv.3,96,conv.3:out:96
deep_b40_s32452,deep,0.4,32452,conv.7,18,conv.7:out:18
deep_b40_s32452,deep,0.4,32452,conv.0,53,conv.0:out:53
deep_b40_s32452,deep,0.4,32452,conv.10,185,conv.10:out:185
deep_b40_s32452,deep,0.4,32452,conv.3,49,conv.3:out:49
deep_b40_s32452,deep,0.4,32452,conv.10,132,conv.10:out:132
deep_b40_s32452,deep,0.4,32452,conv.7,84,conv.7:out:84
deep_b40_s32452,deep,0.4,32452,conv.7,112,conv.7:out:112
deep_b40_s32452,deep,0.4,32452,conv.3,9,conv.3:out:9
deep_b40_s32452,deep,0.4,32452,conv.3,90,conv.3:out:90
deep_b40_s32452,deep,0.4,32452,conv.7,71,conv.7:out:71
deep_b40_s32452,deep,0.4,32452,conv.7,102,conv.7:out:102
deep_b40_s32452,deep,0.4,32452,conv.10,75,conv.10:out:75
deep_b40_s32452,deep,0.4,32452,conv.0,21,conv.0:out:21
deep_b40_s32452,deep,0.4,32452,conv.7,85,conv.7:out:85
deep_b40_s32452,deep,0.4,32452,conv.0,15,conv.0:out:15
deep_b40_s32452,deep,0.4,32452,conv.7,14,conv.7:out:14
deep_b40_s32452,deep,0.4,32452,conv.10,92,conv.10:out:92
deep_b40_s32452,deep,0.4,32452,conv.10,136,conv.10:out:136
deep_b40_s32452,deep,0.4,32452,conv.10,113,conv.10:out:113
deep_b40_s32452,deep,0.4,32452,conv.0,46,conv.0:out:46
deep_b40_s32452,deep,0.4,32452,conv.3,103,conv.3:out:103
deep_b40_s32452,deep,0.4,32452,conv.0,18,conv.0:out:18
deep_b40_s32452,deep,0.4,32452,conv.10,196,conv.10:out:196
deep_b40_s32452,deep,0.4,32452,conv.3,102,conv.3:out:102
deep_b40_s32452,deep,0.4,32452,conv.7,104,conv.7:out:104
deep_b40_s32452,deep,0.4,32452,conv.10,99,conv.10:out:99
deep_b40_s32452,deep,0.4,32452,conv.3,33,conv.3:out:33
deep_b40_s32452,deep,0.4,32452,conv.3,6,conv.3:out:6
deep_b40_s32452,deep,0.4,32452,conv.10,57,conv.10:out:57
deep_b40_s32452,deep,0.4,32452,conv.10,150,conv.10:out:150
deep_b40_s32452,deep,0.4,32452,conv.10,228,conv.10:out:228
deep_b40_s32452,deep,0.4,32452,conv.7,43,conv.7:out:43
deep_b40_s32452,deep,0.4,32452,conv.7,33,conv.7:out:33
deep_b40_s32452,deep,0.4,32452,conv.7,110,conv.7:out:110
deep_b40_s32452,deep,0.4,32452,conv.7,91,conv.7:out:91
deep_b40_s32452,deep,0.4,32452,conv.10,126,conv.10:out:126
deep_b40_s32452,deep,0.4,32452,conv.3,59,conv.3:out:59
deep_b40_s32452,deep,0.4,32452,conv.10,76,conv.10:out:76
deep_b40_s32452,deep,0.4,32452,conv.3,77,conv.3:out:77
deep_b40_s32452,deep,0.4,32452,conv.10,140,conv.10:out:140
deep_b40_s32452,deep,0.4,32452,conv.3,0,conv.3:out:0
deep_b40_s32452,deep,0.4,32452,conv.10,37,conv.10:out:37
deep_b40_s32452,deep,0.4,32452,conv.3,81,conv.3:out:81
deep_b40_s32452,deep,0.4,32452,conv.10,43,conv.10:out:43
deep_b40_s32452,deep,0.4,32452,conv.7,100,conv.7:out:100
deep_b40_s32452,deep,0.4,32452,conv.10,226,conv.10:out:226
deep_b40_s32452,deep,0.4,32452,conv.3,19,conv.3:out:19
deep_b40_s32452,deep,0.4,32452,conv.3,28,conv.3:out:28
deep_b40_s32452,deep,0.4,32452,conv.10,235,conv.10:out:235
deep_b40_s32452,deep,0.4,32452,conv.10,138,conv.10:out:138
deep_b40_s32452,deep,0.4,32452,conv.10,122,conv.10:out:122
deep_b40_s32452,deep,0.4,32452,conv.10,184,conv.10:out:184
deep_b40_s32452,deep,0.4,32452,conv.10,194,conv.10:out:194
deep_b40_s32452,deep,0.4,32452,conv.7,87,conv.7:out:87
deep_b40_s32452,deep,0.4,32452,conv.3,78,conv.3:out:78
deep_b40_s32452,deep,0.4,32452,conv.10,238,conv.10:out:238
deep_b40_s32452,deep,0.4,32452,conv.10,145,conv.10:out:145
deep_b40_s32452,deep,0.4,32452,conv.3,47,conv.3:out:47
deep_b40_s32452,deep,0.4,32452,conv.10,110,conv.10:out:110
deep_b40_s32452,deep,0.4,32452,conv.10,174,conv.10:out:174
deep_b40_s32452,deep,0.4,32452,conv.10,153,conv.10:out:153
deep_b40_s32452,deep,0.4,32452,conv.7,81,conv.7:out:81
deep_b40_s32452,deep,0.4,32452,conv.3,15,conv.3:out:15
deep_b40_s32452,deep,0.4,32452,conv.7,88,conv.7:out:88
deep_b40_s32452,deep,0.4,32452,conv.0,6,conv.0:out:6
deep_b40_s32453,deep,0.4,32453,conv.3,83,conv.3:out:83
deep_b40_s32453,deep,0.4,32453,conv.10,116,conv.10:out:116
deep_b40_s32453,deep,0.4,32453,conv.3,0,conv.3:out:0
deep_b40_s32453,deep,0.4,32453,conv.10,175,conv.10:out:175
deep_b40_s32453,deep,0.4,32453,conv.10,60,conv.10:out:60
deep_b40_s32453,deep,0.4,32453,conv.3,44,conv.3:out:44
deep_b40_s32453,deep,0.4,32453,conv.3,99,conv.3:out:99
deep_b40_s32453,deep,0.4,32453,conv.3,24,conv.3:out:24
deep_b40_s32453,deep,0.4,32453,conv.0,17,conv.0:out:17
deep_b40_s32453,deep,0.4,32453,conv.3,50,conv.3:out:50
deep_b40_s32453,deep,0.4,32453,conv.3,21,conv.3:out:21
deep_b40_s32453,deep,0.4,32453,conv.10,201,conv.10:out:201
deep_b40_s32453,deep,0.4,32453,conv.0,7,conv.0:out:7
deep_b40_s32453,deep,0.4,32453,conv.3,88,conv.3:out:88
deep_b40_s32453,deep,0.4,32453,conv.3,6,conv.3:out:6
deep_b40_s32453,deep,0.4,32453,conv.10,117,conv.10:out:117
deep_b40_s32453,deep,0.4,32453,conv.7,50,conv.7:out:50
deep_b40_s32453,deep,0.4,32453,conv.10,181,conv.10:out:181
deep_b40_s32453,deep,0.4,32453,conv.0,58,conv.0:out:58
deep_b40_s32453,deep,0.4,32453,conv.3,126,conv.3:out:126
deep_b40_s32453,deep,0.4,32453,conv.10,232,conv.10:out:232
deep_b40_s32453,deep,0.4,32453,conv.7,57,conv.7:out:57
deep_b40_s32453,deep,0.4,32453,conv.10,179,conv.10:out:179
deep_b40_s32453,deep,0.4,32453,conv.10,154,conv.10:out:154
deep_b40_s32453,deep,0.4,32453,conv.10,59,conv.10:out:59
deep_b40_s32453,deep,0.4,32453,conv.3,115,conv.3:out:115
deep_b40_s32453,deep,0.4,32453,conv.7,54,conv.7:out:54
deep_b40_s32453,deep,0.4,32453,conv.7,43,conv.7:out:43
deep_b40_s32453,deep,0.4,32453,conv.10,187,conv.10:out:187
deep_b40_s32453,deep,0.4,32453,conv.3,73,conv.3:out:73
deep_b40_s32453,deep,0.4,32453,conv.3,2,conv.3:out:2
deep_b40_s32453,deep,0.4,32453,conv.3,121,conv.3:out:121
deep_b40_s32453,deep,0.4,32453,conv.0,47,conv.0:out:47
deep_b40_s32453,deep,0.4,32453,conv.0,10,conv.0:out:10
deep_b40_s32453,deep,0.4,32453,conv.10,56,conv.10:out:56
deep_b40_s32453,deep,0.4,32453,conv.10,78,conv.10:out:78
deep_b40_s32453,deep,0.4,32453,conv.3,12,conv.3:out:12
deep_b40_s32453,deep,0.4,32453,conv.7,51,conv.7:out:51
deep_b40_s32453,deep,0.4,32453,conv.10,148,conv.10:out:148
deep_b40_s32453,deep,0.4,32453,conv.7,25,conv.7:out:25
deep_b40_s32453,deep,0.4,32453,conv.7,40,conv.7:out:40
deep_b40_s32453,deep,0.4,32453,conv.0,1,conv.0:out:1
deep_b40_s32453,deep,0.4,32453,conv.10,110,conv.10:out:110
deep_b40_s32453,deep,0.4,32453,conv.0,2,conv.0:out:2
deep_b40_s32453,deep,0.4,32453,conv.7,22,conv.7:out:22
deep_b40_s32453,deep,0.4,32453,conv.10,80,conv.10:out:80
deep_b40_s32453,deep,0.4,32453,conv.3,8,conv.3:out:8
deep_b40_s32453,deep,0.4,32453,conv.7,89,conv.7:out:89
deep_b40_s32453,deep,0.4,32453,conv.3,118,conv.3:out:118
deep_b40_s32453,deep,0.4,32453,conv.10,188,conv.10:out:188
deep_b40_s32453,deep,0.4,32453,conv.10,90,conv.10:out:90
deep_b40_s32453,deep,0.4,32453,conv.10,76,conv.10:out:76
deep_b40_s32453,deep,0.4,32453,conv.7,33,conv.7:out:33
deep_b40_s32453,deep,0.4,32453,conv.3,71,conv.3:out:71
deep_b40_s32453,deep,0.4,32453,conv.0,30,conv.0:out:30
deep_b40_s32453,deep,0.4,32453,conv.10,79,conv.10:out:79
deep_b40_s32453,deep,0.4,32453,conv.10,49,conv.10:out:49
deep_b40_s32453,deep,0.4,32453,conv.0,50,conv.0:out:50
deep_b40_s32453,deep,0.4,32453,conv.7,80,conv.7:out:80
deep_b40_s32453,deep,0.4,32453,conv.7,121,conv.7:out:121
deep_b40_s32453,deep,0.4,32453,conv.10,220,conv.10:out:220
deep_b40_s32453,deep,0.4,32453,conv.0,3,conv.0:out:3
deep_b40_s32453,deep,0.4,32453,conv.10,228,conv.10:out:228
deep_b40_s32453,deep,0.4,32453,conv.10,253,conv.10:out:253
deep_b40_s32453,deep,0.4,32453,conv.10,69,conv.10:out:69
deep_b40_s32453,deep,0.4,32453,conv.7,19,conv.7:out:19
deep_b40_s32453,deep,0.4,32453,conv.10,27,conv.10:out:27
deep_b40_s32453,deep,0.4,32453,conv.0,13,conv.0:out:13
deep_b40_s32453,deep,0.4,32453,conv.3,57,conv.3:out:57
deep_b40_s32453,deep,0.4,32453,conv.7,53,conv.7:out:53
deep_b40_s32453,deep,0.4,32453,conv.3,109,conv.3:out:109
deep_b40_s32453,deep,0.4,32453,conv.10,199,conv.10:out:199
deep_b40_s32453,deep,0.4,32453,conv.10,235,conv.10:out:235
deep_b40_s32453,deep,0.4,32453,conv.0,29,conv.0:out:29
deep_b40_s32453,deep,0.4,32453,conv.0,6,conv.0:out:6
deep_b40_s32453,deep,0.4,32453,conv.10,219,conv.10:out:219
deep_b40_s32453,deep,0.4,32453,conv.10,55,conv.10:out:55
deep_b40_s32453,deep,0.4,32453,conv.10,163,conv.10:out:163
deep_b40_s32453,deep,0.4,32453,conv.10,242,conv.10:out:242
deep_b40_s32453,deep,0.4,32453,conv.7,78,conv.7:out:78
deep_b40_s32453,deep,0.4,32453,conv.10,132,conv.10:out:132
deep_b40_s32453,deep,0.4,32453,conv.0,52,conv.0:out:52
deep_b40_s32453,deep,0.4,32453,conv.7,27,conv.7:out:27
deep_b40_s32453,deep,0.4,32453,conv.10,244,conv.10:out:244
deep_b40_s32453,deep,0.4,32453,conv.7,116,conv.7:out:116
deep_b40_s32453,deep,0.4,32453,conv.3,11,conv.3:out:11
deep_b40_s32453,deep,0.4,32453,conv.7,28,conv.7:out:28
deep_b40_s32453,deep,0.4,32453,conv.3,110,conv.3:out:110
deep_b40_s32453,deep,0.4,32453,conv.10,2,conv.10:out:2
deep_b40_s32453,deep,0.4,32453,conv.10,20,conv.10:out:20
deep_b40_s32453,deep,0.4,32453,conv.3,114,conv.3:out:114
deep_b40_s32453,deep,0.4,32453,conv.3,53,conv.3:out:53
deep_b40_s32453,deep,0.4,32453,conv.10,182,conv.10:out:182
deep_b40_s32453,deep,0.4,32453,conv.3,94,conv.3:out:94
deep_b40_s32453,deep,0.4,32453,conv.3,61,conv.3:out:61
deep_b40_s32453,deep,0.4,32453,conv.3,43,conv.3:out:43
deep_b40_s32453,deep,0.4,32453,conv.10,24,conv.10:out:24
deep_b40_s32453,deep,0.4,32453,conv.10,247,conv.10:out:247
deep_b40_s32453,deep,0.4,32453,conv.10,238,conv.10:out:238
deep_b40_s32453,deep,0.4,32453,conv.7,96,conv.7:out:96
deep_b40_s32453,deep,0.4,32453,conv.7,17,conv.7:out:17
deep_b40_s32453,deep,0.4,32453,conv.10,129,conv.10:out:129
deep_b40_s32453,deep,0.4,32453,conv.10,11,conv.10:out:11
deep_b40_s32453,deep,0.4,32453,conv.10,16,conv.10:out:16
deep_b40_s32453,deep,0.4,32453,conv.7,3,conv.7:out:3
deep_b40_s32453,deep,0.4,32453,conv.10,15,conv.10:out:15
deep_b40_s32453,deep,0.4,32453,conv.0,8,conv.0:out:8
